url,hash,content-type,length,isFetch
"https://haiphong.gov.vn/sitefolders/Root/6461/tintuc/2024/3/z5246025044502_01770ab22cbd1905baea96c8c3942c49638459607281767086.jpg?w=450","f36f9cfcf624d0108b8217d90df67d718b729f6cb4c7bcaa78521354cee4d9a0","image/jpeg","49089","false"
"https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/b371f35b-bd4d-414f-bb3d-aa33e58a3d80638459552497018445.jpg?w=450","2c5279ba1174826375977d681fcee4e724535c224e306ff20cf51efa2e3d76b6","image/jpeg","49102","false"
"https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/0299ff62-610d-4057-a461-1b3e2967cf76638459514340806266.jpg?w=450","272ba402278858ec078968038279f7415ff1c554b82c3c2e8455d4542707702f","image/jpeg","46722","false"
"https://haiphong.gov.vn/sitefolders/Root/6458/tintuc/2024/3/-638459509229023446.jpg?w=450","9e893f246f04d9ca034f5c84cfb067409d469afdd7fc530caea28cf4d68300a5","image/jpeg","38407","false"
"https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/gio-trai-dat-la-gi638459540553694542.jpg?w=450","66558edb98d1104a13e76e9e8607dc1b51fec826745198d8f6bf1b0030333411","image/jpeg","54363","false"
"https://haiphong.gov.vn//themes/haiphong/panelstylesheet/top-onecolumn-footer/images/leftbg.png","8c5e3cdcdb2c5084eee3195f3cebd7c11e6155ae5a1bd4618bc432ab19be302b","image/png","19277","false"
"https://haiphong.gov.vn//themes/haiphong/panelstylesheet/top-onecolumn-footer/images/rightbg.png","77383205985a1c37c3a10a5676103bf870f13fcaa0cebe3d375c22d7544bdac4","image/png","42792","false"
"https://haiphong.gov.vn//themes/haiphong/uisinglesearch/images/timkiem.png","5585a7795cb13a9f5a4d73df309300344d32edea165ee3f1fecd362cb26a4a33","image/png","549","false"
"https://haiphong.gov.vn//themes/haiphong/panelstylesheet/top-onecolumn-footer/images/header1.png","a73aed80394c3984c536d725ad4a1e1e6cdc84648ab886e701a9a4e8006ca541","image/png","385124","false"
"https://haiphong.gov.vn/SiteFolders/Root/1/icon/quochuy.png","14b6342b3cca58fec2b776c5a85edd10d35c81d919e211ca3a2f58727b1819ed","image/png","19533","false"
"https://haiphong.gov.vn//themes/haiphong/namdinhpost/uiservicecategory/images/line-hoaphuong.png","bc37d07e8d13a638748e00b6621d079689e86116215912f1e663d512a63ad681","image/png","1573","false"
"https://haiphong.gov.vn//themes/haiphong/uiweblink/images/line-hoaphuong.png","bc37d07e8d13a638748e00b6621d079689e86116215912f1e663d512a63ad681","image/png","1573","false"
"https://haiphong.gov.vn//themes/haiphong/uionlinecounter/images/line-hoaphuong.png","bc37d07e8d13a638748e00b6621d079689e86116215912f1e663d512a63ad681","image/png","1573","false"
"https://haiphong.gov.vn//themes/haiphong/uifooter/images/bg_footer.png","94ab54b1184ce0c2543819b5eee2f1069b3ccc0ef9f668c24ada4d6381320880","image/png","83797","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-fCZM.woff2","5c2d662e92bcbf1a5970b97040f901031295e79a96314db8302f549003022087","font/woff2","20028","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Mu4mxK.woff2","f6734f8177112c0839b961f96d813fcb189d81b60e96c33278c1983b6f419615","font/woff2","15744","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-4n0qyriQwlOrhSvowK_l52xwNZWMf6.woff2","273c8613cdd2852dd5318f224d804ae6d2fc717c48d3f1dab587b6d396fb4fc8","font/woff2","19740","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","b019538234514166ec7665359d097403358f8a4c991901983922fb4d56989f1e","font/woff2","15920","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-ciZMZ-Y.woff2","9e26ab5064dab4ccd659362ecb893cd010d78264a4ae5b540766820d1026815d","font/woff2","18836","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-cyZMZ-Y.woff2","880fc37f5a324b19d0624937dd1235625399588bebfe5c703930d6f3e1409285","font/woff2","7820","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-4n0qyriQwlOrhSvowK_l52xwNZV8f6lvg.woff2","a619ae1c332145518f3ed463be52e3c71f63ecd71b0fdeae601b1878170005a9","font/woff2","7852","false"
"https://fonts.gstatic.com/s/merriweather/v30/u-4n0qyriQwlOrhSvowK_l52xwNZVsf6lvg.woff2","c885b71cffb1153ba213e090165c17fdda244b4807b622c1cee91025b536dd53","font/woff2","18416","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Mu7WxKOzY.woff2","77b24796a3d4ab521f66765651875338ed50cb9306cfe4603a3e79618e429cec","font/woff2","5560","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","3c23eb02de6b34e30f18cfb7167abd81a2cedfd1da60dfcb71989517ab3fb431","font/woff2","11872","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","7f1c829b0c90fd664a03bb714a74f7d35d9e38ee1687104abc8ad5bd9c8ccb6c","font/woff2","11800","false"
"https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fCxc4EsA.woff2","0948409a22b5979aa7e1ec20da9e61f12e7d403800b541ece053881bd2542b70","font/woff2","5604","false"
"https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta2/webfonts/fa-brands-400.woff2","ec372177b8e8df39d755e16551dfbbddcc53938ca52765fd730d0925885c964e","application/octet-stream; charset=utf-8","105264","false"
"https://haiphong.gov.vn/StyleSheet/fontawesome/webfonts/fa-solid-900.woff2","25b8df945ab6bdb4ac6f55a345112dcdc89907e9b0c37bab18e6fea90ba035ca","application/font-woff2","348036","false"
"https://haiphong.gov.vn/Handlers/IncreaseOnline.ashx","c925727869e1d3fde7b7198f9d800a329c0d48ee60d58ccdb18ab5339dc019a7","text/plain; charset=utf-8","145","false"
"https://haiphong.gov.vn/StyleSheet/fontawesome/webfonts/fa-regular-400.woff2","9ac06ddbf9e71000fb8f9af22735a9d38de31bb12b15410f060c95c05ffee249","application/font-woff2","418952","false"
"https://haiphong.gov.vn/SiteFolders/Root/1/logo.gif","3fdda38a12e9276461b525be1b927b6e3f226bec2eced276b72ee0b517030f40","image/gif","21516","false"
